"","blue","green","nir","pixelCount","red","sat","swir1","swir2","date","chl_a","clouds","landsat_id","pwater","COMID","lagoslakeid","lake_lat_decdeg","lake_lon_decdeg","lake_elevation_m","ws_zoneid","hu12_zoneid","Tmean8110Cat","ClayCat","SandCat","OmCat","PermCat","RckdepCat","BFICat","CatAreaSqKm","PctAg2006Slp10Cat","NPDESDensCat","HydrlCondCat","PctImp2006Cat","PctUrbLo2006Cat","PctUrbMd2006Cat","PctUrbHi2006Cat","PctDecid2006Cat","PctConif2006Cat","PctMxFst2006Cat","PctCrop2006Cat","PctWdWet2006Cat","PctHbWet2006Cat","KffactCat","NO3_2008Cat","RunoffCat","WtDepCat","WetIndexCat","geometry","daily_temp","weatherID","number","wind","site_id","mean_temp_14_day","mean_temp_7_day"
"812",461,480,651,6,353,7,175,96,2007-07-15,6.537,58,"LE07_L1TP_042027_20070715_20160924_01_T1",95,24118211,458028,48.18491,-116.52751,696.1,458028,"hu12_69400",7,4,49,1,11,152,72,4,0,0,0.084889832,1,0,0,0,0,62,0,0,4,6,0.4,3,764,183,603,"c(-116.527984704, 48.1844300321)",24.6953125,"nldas_x67_y185",13709,3.190429688,"52133485",23.0515625,23.5654296875
"813",337.5,461.5,219.5,10,336,7,107.5,23,2010-08-24,13,0,"LE07_L1TP_042028_20100824_20160914_01_T1",68,23616724,465183,46.16363,-116.7335,1380.7,465183,"hu12_71865",7,29,15,1,2,136,60,16,0,0,0.584121924,0,0,0,0,0,86,0,0,1,1,0.4,2,287,180,429,"c(-116.73365, 46.15679)",19.6015625,"nldas_x66_y169",14845,1.48828125,"44476541",20.909375,20.8037109375
"814",328,451,159,49,317,7,69,49,2010-08-24,9.5,0,"LE07_L1TP_042028_20100824_20160914_01_T1",90,23616724,465183,46.16363,-116.7335,1380.7,465183,"hu12_71865",7,29,15,1,2,136,60,16,0,0,0.584121924,0,0,0,0,0,86,0,0,1,1,0.4,2,287,180,429,"c(-116.73693, 46.16259)",19.6015625,"nldas_x66_y169",14845,1.48828125,"44476541",20.909375,20.8037109375
"815",329,452,159,98,298,7,69,49,2010-08-24,10.3,0,"LE07_L1TP_042028_20100824_20160914_01_T1",96,23616724,465183,46.16363,-116.7335,1380.7,465183,"hu12_71865",7,29,15,1,2,136,60,16,0,0,0.584121924,0,0,0,0,0,86,0,0,1,1,0.4,2,287,180,429,"c(-116.73607, 46.16587)",19.6015625,"nldas_x66_y169",14845,1.48828125,"44476541",20.909375,20.8037109375
"816",344,394,148.1812356,80,227,7,91,47,2010-08-24,4,0,"LE07_L1TP_042028_20100824_20160914_01_T1",97,24231049,465779,46.20699,-116.83606,1034.1,465779,"hu12_71866",8,29,16,1,2,135,60,2,0.78387458,0,0.477217552,1,1,0,0,0,57,0,0,0,0,0.4,2,237,181,549,"c(-116.83397, 46.20449)",20.125,"nldas_x65_y169",14845,1.637695313,"141573292",21.41875,21.5185546875
"817",470,666,251,40,407,7,115,91,2011-09-28,14.6,13,"LE07_L1TP_042028_20110928_20160912_01_T1",97,24231049,465779,46.20699,-116.83606,1034.1,465779,"hu12_71866",8,29,16,1,2,135,60,2,0.78387458,0,0.477217552,1,1,0,0,0,57,0,0,0,0,0.4,2,237,181,549,"c(-116.83397, 46.20449)",15.578125,"nldas_x65_y169",15245,-1.857421875,"141573292",17.1260416666667,16.408203125
"818",363,415,191,24,208,7,91,73,2010-08-24,4,0,"LE07_L1TP_042028_20100824_20160914_01_T1",97,24231049,465779,46.20699,-116.83606,1034.1,465779,"hu12_71866",8,29,16,1,2,135,60,2,0.78387458,0,0.477217552,1,1,0,0,0,57,0,0,0,0,0.4,2,237,181,549,"c(-116.83786, 46.21014)",20.125,"nldas_x65_y169",14845,1.637695313,"141573292",21.41875,21.5185546875
"819",495,691,251,122,408,7,115,91,2011-09-28,16.9,13,"LE07_L1TP_042028_20110928_20160912_01_T1",97,24231049,465779,46.20699,-116.83606,1034.1,465779,"hu12_71866",8,29,16,1,2,135,60,2,0.78387458,0,0.477217552,1,1,0,0,0,57,0,0,0,0,0.4,2,237,181,549,"c(-116.83786, 46.21014)",15.578125,"nldas_x65_y169",15245,-1.857421875,"141573292",17.1260416666667,16.408203125
"820",295,321,220,36,262,5,164,127,1998-07-14,2.13,2,"LT05_L1TP_042028_19980714_20160923_01_T1",93,23616718,465181,46.41364,-116.80689,281.3,465181,"hu12_71867",12,23,17,2,3,98,57,0,0,0,0.606617987,0,0,0,0,0,24,12,0,0,5,0.4,1,248,181,386,"c(-116.824345998733, 46.4506649580558)",NA,NA,NA,NA,NA,NA,NA
"821",276,315,285,26,254,5,161,126,1998-07-14,2,2,"LT05_L1TP_042028_19980714_20160923_01_T1",92,23634782,465715,46.60901,-116.15288,839.1,465715,"hu12_71941",9,16,38,1,10,146,59.08273322,279,0,0,17.16934886,8,0,0,0,0,54,0,0,0,0,0.3,3,885,168,849,"c(-116.393276788413, 46.5006220510061)",20.515625,"nldas_x71_y173",10421,0.096679688,"44291415",20.6671875,21.3642578125
"822",502,537,399,57,341,5,147,121,1990-05-21,2.1,73,"LT05_L1TP_042028_19900521_20161001_01_T1",96,23634782,465715,46.60901,-116.15288,839.1,465715,"hu12_71941",9,16,38,1,10,146,59.08273322,279,0,0,17.16934886,8,0,0,0,0,54,0,0,0,0,0.3,3,885,168,849,"c(-116.2979950162, 46.527652232859)",13.0390625,"nldas_x71_y173",7445,-0.712890625,"44291415",12.3390625,12.7392578125
"823",306,358,222,137,234,5,64,22,1995-05-19,3.85,5,"LT05_L1TP_042028_19950519_20160927_01_T1",96,23634782,465715,46.60901,-116.15288,839.1,465715,"hu12_71941",9,16,38,1,10,146,59.08273322,279,0,0,17.16934886,8,0,0,0,0,54,0,0,0,0,0.3,3,885,168,849,"c(-116.2979950162, 46.527652232859)",13.1953125,"nldas_x71_y173",9269,-0.766601563,"44291415",11.9166666666667,12.623046875
"824",386,463,251,63,280,5,59,56,1995-07-22,4.76,18,"LT05_L1TP_042028_19950722_20160926_01_T1",96,23634782,465715,46.60901,-116.15288,839.1,465715,"hu12_71941",9,16,38,1,10,146,59.08273322,279,0,0,17.16934886,8,0,0,0,0,54,0,0,0,0,0.3,3,885,168,849,"c(-116.2979950162, 46.527652232859)",20.734375,"nldas_x71_y173",9333,0.479492188,"44291415",20.4760416666667,21.626953125
"825",292,414,151,137,212,5,41,22,1990-07-08,1.28,0,"LT05_L1TP_042028_19900708_20161001_01_T1",96,23634782,465715,46.60901,-116.15288,839.1,465715,"hu12_71941",9,16,38,1,10,146,59.08273322,279,0,0,17.16934886,8,0,0,0,0,54,0,0,0,0,0.3,3,885,168,849,"c(-116.2979950162, 46.527652232859)",20.7734375,"nldas_x71_y173",7493,-0.41796875,"44291415",20.0973958333333,20.255859375
"826",543,784,364,137,531,5,72,63,1994-08-04,4.38,24,"LT05_L1TP_042028_19940804_20160927_01_T1",96,23634782,465715,46.60901,-116.15288,839.1,465715,"hu12_71941",9,16,38,1,10,146,59.08273322,279,0,0,17.16934886,8,0,0,0,0,54,0,0,0,0,0.3,3,885,168,849,"c(-116.2979950162, 46.527652232859)",23.28125,"nldas_x71_y173",8981,-1.125,"44291415",23.0901041666667,23.392578125
"827",312,405,223,137,270,5,64,57,1995-05-19,1.87,5,"LT05_L1TP_042028_19950519_20160927_01_T1",97,23634782,465715,46.60901,-116.15288,839.1,465715,"hu12_71941",9,16,38,1,10,146,59.08273322,279,0,0,17.16934886,8,0,0,0,0,54,0,0,0,0,0.3,3,885,168,849,"c(-116.13549624369, 46.611209840217)",13.1953125,"nldas_x71_y173",9269,-0.766601563,"44291415",11.9166666666667,12.623046875
"828",371,475,212,137,283,5,58,56,1995-07-22,4.76,18,"LT05_L1TP_042028_19950722_20160926_01_T1",97,23634782,465715,46.60901,-116.15288,839.1,465715,"hu12_71941",9,16,38,1,10,146,59.08273322,279,0,0,17.16934886,8,0,0,0,0,54,0,0,0,0,0.3,3,885,168,849,"c(-116.13549624369, 46.611209840217)",20.734375,"nldas_x71_y173",9333,0.479492188,"44291415",20.4760416666667,21.626953125
"829",304,392,226,137,219,5,66,57,1990-07-08,0.48,0,"LT05_L1TP_042028_19900708_20161001_01_T1",97,23634782,465715,46.60901,-116.15288,839.1,465715,"hu12_71941",9,16,38,1,10,146,59.08273322,279,0,0,17.16934886,8,0,0,0,0,54,0,0,0,0,0.3,3,885,168,849,"c(-116.13549624369, 46.611209840217)",20.7734375,"nldas_x71_y173",7493,-0.41796875,"44291415",20.0973958333333,20.255859375
"830",395,557,367,137,375,5,98,101,1994-08-04,3.32,24,"LT05_L1TP_042028_19940804_20160927_01_T1",97,23634782,465715,46.60901,-116.15288,839.1,465715,"hu12_71941",9,16,38,1,10,146,59.08273322,279,0,0,17.16934886,8,0,0,0,0,54,0,0,0,0,0.3,3,885,168,849,"c(-116.13549624369, 46.611209840217)",23.28125,"nldas_x71_y173",8981,-1.125,"44291415",23.0901041666667,23.392578125
"831",450.3596615,501,360,66,373,5,121,85,1990-05-21,1.8,73,"LT05_L1TP_042028_19900521_20161001_01_T1",92,23634782,465715,46.60901,-116.15288,839.1,465715,"hu12_71941",9,16,38,1,10,146,59.08273322,279,0,0,17.16934886,8,0,0,0,0,54,0,0,0,0,0.3,3,885,168,849,"c(-116.227359142749, 46.6624026410981)",13.0390625,"nldas_x71_y173",7445,-0.712890625,"44291415",12.3390625,12.7392578125
"832",277,388,291,75,289,5,112,93,1995-05-19,4.1,5,"LT05_L1TP_042028_19950519_20160927_01_T1",92,23634782,465715,46.60901,-116.15288,839.1,465715,"hu12_71941",9,16,38,1,10,146,59.08273322,279,0,0,17.16934886,8,0,0,0,0,54,0,0,0,0,0.3,3,885,168,849,"c(-116.227359142749, 46.6624026410981)",13.1953125,"nldas_x71_y173",9269,-0.766601563,"44291415",11.9166666666667,12.623046875
"833",422,539,285,70,340,5,83,55,1995-07-22,6.98,18,"LT05_L1TP_042028_19950722_20160926_01_T1",92,23634782,465715,46.60901,-116.15288,839.1,465715,"hu12_71941",9,16,38,1,10,146,59.08273322,279,0,0,17.16934886,8,0,0,0,0,54,0,0,0,0,0.3,3,885,168,849,"c(-116.227359142749, 46.6624026410981)",20.734375,"nldas_x71_y173",9333,0.479492188,"44291415",20.4760416666667,21.626953125
"834",296,415,259,75,274,5,90,57,1990-07-08,1.6,0,"LT05_L1TP_042028_19900708_20161001_01_T1",92,23634782,465715,46.60901,-116.15288,839.1,465715,"hu12_71941",9,16,38,1,10,146,59.08273322,279,0,0,17.16934886,8,0,0,0,0,54,0,0,0,0,0.3,3,885,168,849,"c(-116.227359142749, 46.6624026410981)",20.7734375,"nldas_x71_y173",7493,-0.41796875,"44291415",20.0973958333333,20.255859375
"835",472.8780323,709,482,75,533,5,179,138,1994-08-04,11.99,24,"LT05_L1TP_042028_19940804_20160927_01_T1",92,23634782,465715,46.60901,-116.15288,839.1,465715,"hu12_71941",9,16,38,1,10,146,59.08273322,279,0,0,17.16934886,8,0,0,0,0,54,0,0,0,0,0.3,3,885,168,849,"c(-116.227359142749, 46.6624026410981)",23.28125,"nldas_x71_y173",8981,-1.125,"44291415",23.0901041666667,23.392578125
"836",333,434.6661987,406,99,341,5,152,101,1994-08-04,3.06,24,"LT05_L1TP_042028_19940804_20160927_01_T1",95,23634782,465715,46.60901,-116.15288,839.1,465715,"hu12_71941",9,16,38,1,10,146,59.08273322,279,0,0,17.16934886,8,0,0,0,0,54,0,0,0,0,0.3,3,885,168,849,"c(-115.969090362685, 46.7561827808847)",23.28125,"nldas_x71_y173",8981,-1.125,"44291415",23.0901041666667,23.392578125
"837",257,321,256,99,233,5,88,57,1995-05-19,4.01,5,"LT05_L1TP_042028_19950519_20160927_01_T1",95,23634782,465715,46.60901,-116.15288,839.1,465715,"hu12_71941",9,16,38,1,10,146,59.08273322,279,0,0,17.16934886,8,0,0,0,0,54,0,0,0,0,0.3,3,885,168,849,"c(-115.969090362685, 46.7561827808847)",13.1953125,"nldas_x71_y173",9269,-0.766601563,"44291415",11.9166666666667,12.623046875
"838",243,247,266,99,211,5,121,123,1994-09-21,2.08,0,"LT05_L1TP_042028_19940921_20160927_01_T1",95,23634782,465715,46.60901,-116.15288,839.1,465715,"hu12_71941",9,16,38,1,10,146,59.08273322,279,0,0,17.16934886,8,0,0,0,0,54,0,0,0,0,0.3,3,885,168,849,"c(-115.969090362685, 46.7561827808847)",19.234375,"nldas_x71_y173",9029,-1.61328125,"44291415",18.4703125,18.482421875
"839",365,530,313,48,488,7,216,181,2004-07-06,2.5,12,"LE07_L1TP_042029_20040706_20160926_01_T1",94,24173280,464668,43.9199,-116.28894,822.2,464668,"hu12_70611",10,26,30,1,8,152,63,0,0,0,364.6298218,NA,0,0,0,0,0,0,0,0,0,0.3,1,497,183,861,"c(-116.3736111, 43.9375)",23.234375,"nldas_x69_y151",12605,-1.458984375,"52263232",23.3333333333333,23.306640625
"840",365,558,252,14,491,7,155,137,2004-07-22,7.6,0,"LE07_L1TP_042029_20040722_20160926_01_T1",94,24173280,464668,43.9199,-116.28894,822.2,464668,"hu12_70611",10,26,30,1,8,152,63,0,0,0,364.6298218,NA,0,0,0,0,0,0,0,0,0,0.3,1,497,183,861,"c(-116.3736111, 43.9375)",25.375,"nldas_x69_y151",12621,-2.469726563,"52263232",24.4505208333333,25.1240234375
"841",189,207,73,138,96,7,19,21,2009-07-20,2.7,0,"LE07_L1TP_042029_20090720_20160917_01_T1",97,24161747,464995,44.29021,-115.65987,1620.1,464995,"hu12_70570",5,14,37,1,20,102,71.46551907,25,0,0,0.000656,8,0,0,0,0,44,0,0,0,0,0.1,3,675,174,1255,"c(-115.6711666, 44.2969999)",20.8671875,"nldas_x74_y154",14445,-1.62109375,"43837647",18.8541666666667,19.328125
"842",361,337,188,7,246,7,52,40,2007-07-31,0.7,0,"LE07_L1TP_042029_20070731_20160921_01_T1",97,24161747,464995,44.29021,-115.65987,1620.1,464995,"hu12_70570",5,14,37,1,20,102,71.46551907,25,0,0,0.000656,8,0,0,0,0,44,0,0,0,0,0.1,3,675,174,1255,"c(-115.6711666, 44.2969999)",21.9140625,"nldas_x74_y154",13725,-2.046875,"43837647",21.4942708333333,21.8134765625
"843",361,337,188,7,246,7,52,40,2007-07-31,0.7,0,"LE07_L1TP_042029_20070731_20160921_01_T1",97,24161747,464995,44.29021,-115.65987,1620.1,464995,"hu12_70570",5,14,37,1,20,102,71.46551907,25,0,0,0.000656,8,0,0,0,0,44,0,0,0,0,0.1,3,675,174,1255,"c(-115.6711666, 44.2969999)",21.9140625,"nldas_x74_y154",13725,-2.046875,"43837647",21.4942708333333,21.8134765625
"844",528,572.5477387,524.1817515,127,534,7,412.6,387,2008-07-01,1.9,34,"LE07_L1TP_042029_20080701_20160918_01_T1",97,24161747,464995,44.29021,-115.65987,1620.1,464995,"hu12_70570",5,14,37,1,20,102,71.46551907,25,0,0,0.000656,8,0,0,0,0,44,0,0,0,0,0.1,3,675,174,1255,"c(-115.6711666, 44.2969999)",19.21875,"nldas_x74_y154",14061,0.608398438,"43837647",16.1010416666667,17.056640625
"845",214.989548,259,246,132,192,5,122,97,2008-08-26,1.7,12,"LT05_L1TP_042029_20080826_20160905_01_T1",97,24161747,464995,44.29021,-115.65987,1620.1,464995,"hu12_70570",5,14,37,1,20,102,71.46551907,25,0,0,0.000656,8,0,0,0,0,44,0,0,0,0,0.1,3,675,174,1255,"c(-115.6711666, 44.2969999)",17.5390625,"nldas_x74_y154",14117,-1.06640625,"43837647",19.665625,18.712890625
"846",163,247,131,138,121,5,43,24,2011-08-19,4.1,0,"LT05_L1TP_042029_20110819_20160831_01_T1",97,24161747,464995,44.29021,-115.65987,1620.1,464995,"hu12_70570",5,14,37,1,20,102,71.46551907,25,0,0,0.000656,8,0,0,0,0,44,0,0,0,0,0.1,3,675,174,1255,"c(-115.6711666, 44.2969999)",19.78125,"nldas_x74_y154",15205,-2.208007813,"43837647",20.4192708333333,19.9453125
"847",210,318,158,138,193,5,51,27,2011-09-20,7.9,0,"LT05_L1TP_042029_20110920_20160830_01_T1",97,24161747,464995,44.29021,-115.65987,1620.1,464995,"hu12_70570",5,14,37,1,20,102,71.46551907,25,0,0,0.000656,8,0,0,0,0,44,0,0,0,0,0.1,3,675,174,1255,"c(-115.6711666, 44.2969999)",16.21875,"nldas_x74_y154",15237,-0.655273438,"43837647",17.59375,17.09765625
"848",169,165,138,43,124,7,61,42,2007-05-28,1,18,"LE07_L1TP_042029_20070528_20160921_01_T1",97,24161747,464995,44.29021,-115.65987,1620.1,464995,"hu12_70570",5,14,37,1,20,102,71.46551907,25,0,0,0.000656,8,0,0,0,0,44,0,0,0,0,0.1,3,675,174,1255,"c(-115.6711666, 44.2969999)",13.1171875,"nldas_x74_y154",13661,-1.64453125,"43837647",13.1234375,12.498046875
"849",169,165,138,43,124,7,61,42,2007-05-28,1,18,"LE07_L1TP_042029_20070528_20160921_01_T1",97,24161747,464995,44.29021,-115.65987,1620.1,464995,"hu12_70570",5,14,37,1,20,102,71.46551907,25,0,0,0.000656,8,0,0,0,0,44,0,0,0,0,0.1,3,675,174,1255,"c(-115.6711666, 44.2969999)",13.1171875,"nldas_x74_y154",13661,-1.64453125,"43837647",13.1234375,12.498046875
"850",184,196,104,138,123,7,40,43,2008-06-15,1.3,1,"LE07_L1TP_042029_20080615_20160918_01_T1",97,24161747,464995,44.29021,-115.65987,1620.1,464995,"hu12_70570",5,14,37,1,20,102,71.46551907,25,0,0,0.000656,8,0,0,0,0,44,0,0,0,0,0.1,3,675,174,1255,"c(-115.6711666, 44.2969999)",14.359375,"nldas_x74_y154",14045,-1.14453125,"43837647",12.9333333333333,12.8046875
"851",327,373,265,138,258,5,114,93,2008-08-10,2,31,"LT05_L1TP_042029_20080810_20160905_01_T1",97,24161747,464995,44.29021,-115.65987,1620.1,464995,"hu12_70570",5,14,37,1,20,102,71.46551907,25,0,0,0.000656,8,0,0,0,0,44,0,0,0,0,0.1,3,675,174,1255,"c(-115.6711666, 44.2969999)",20.2890625,"nldas_x74_y154",14101,-0.057617188,"43837647",20.5380208333333,20.677734375
"852",350,319,189,137,212,7,52,40,2007-07-31,0.7,0,"LE07_L1TP_042029_20070731_20160921_01_T1",98,24161747,464995,44.29021,-115.65987,1620.1,464995,"hu12_70570",5,14,37,1,20,102,71.46551907,25,0,0,0.000656,8,0,0,0,0,44,0,0,0,0,0.1,3,675,174,1255,"c(-115.6638316, 44.3008333)",21.9140625,"nldas_x74_y154",13725,-2.046875,"43837647",21.4942708333333,21.8134765625
"853",180,238.8489462,118,141,163,5,52,28,2007-09-25,6.2,3,"LT05_L1TP_042029_20070925_20160906_01_T1",98,24161747,464995,44.29021,-115.65987,1620.1,464995,"hu12_70570",5,14,37,1,20,102,71.46551907,25,0,0,0.000656,8,0,0,0,0,44,0,0,0,0,0.1,3,675,174,1255,"c(-115.6638316, 44.3008333)",15.171875,"nldas_x74_y154",13781,2.193359375,"43837647",16.2265625,15.6171875
"854",350,319,189,137,212,7,52,40,2007-07-31,0.7,0,"LE07_L1TP_042029_20070731_20160921_01_T1",98,24161747,464995,44.29021,-115.65987,1620.1,464995,"hu12_70570",5,14,37,1,20,102,71.46551907,25,0,0,0.000656,8,0,0,0,0,44,0,0,0,0,0.1,3,675,174,1255,"c(-115.6638316, 44.3008333)",21.9140625,"nldas_x74_y154",13725,-2.046875,"43837647",21.4942708333333,21.8134765625
"855",180,238.8489462,118,141,163,5,52,28,2007-09-25,6.2,3,"LT05_L1TP_042029_20070925_20160906_01_T1",98,24161747,464995,44.29021,-115.65987,1620.1,464995,"hu12_70570",5,14,37,1,20,102,71.46551907,25,0,0,0.000656,8,0,0,0,0,44,0,0,0,0,0.1,3,675,174,1255,"c(-115.6638316, 44.3008333)",15.171875,"nldas_x74_y154",13781,2.193359375,"43837647",16.2265625,15.6171875
"856",350,349,310,87,306,7,213,196,2007-05-28,1.7,18,"LE07_L1TP_042029_20070528_20160921_01_T1",98,24161747,464995,44.29021,-115.65987,1620.1,464995,"hu12_70570",5,14,37,1,20,102,71.46551907,25,0,0,0.000656,8,0,0,0,0,44,0,0,0,0,0.1,3,675,174,1255,"c(-115.6638316, 44.3008333)",13.1171875,"nldas_x74_y154",13661,-1.64453125,"43837647",13.1234375,12.498046875
"857",591,600.4747896,371,141,419.8889411,5,110,93,2007-09-09,6.7,1,"LT05_L1TP_042029_20070909_20160907_01_T1",98,24161747,464995,44.29021,-115.65987,1620.1,464995,"hu12_70570",5,14,37,1,20,102,71.46551907,25,0,0,0.000656,8,0,0,0,0,44,0,0,0,0,0.1,3,675,174,1255,"c(-115.6638316, 44.3008333)",16.203125,"nldas_x74_y154",13765,-3.735351563,"43837647",18.5354166666667,18.1865234375
"858",350,349,310,87,306,7,213,196,2007-05-28,1.7,18,"LE07_L1TP_042029_20070528_20160921_01_T1",98,24161747,464995,44.29021,-115.65987,1620.1,464995,"hu12_70570",5,14,37,1,20,102,71.46551907,25,0,0,0.000656,8,0,0,0,0,44,0,0,0,0,0.1,3,675,174,1255,"c(-115.6638316, 44.3008333)",13.1171875,"nldas_x74_y154",13661,-1.64453125,"43837647",13.1234375,12.498046875
"859",591,600.4747896,371,141,419.8889411,5,110,93,2007-09-09,6.7,1,"LT05_L1TP_042029_20070909_20160907_01_T1",98,24161747,464995,44.29021,-115.65987,1620.1,464995,"hu12_70570",5,14,37,1,20,102,71.46551907,25,0,0,0.000656,8,0,0,0,0,44,0,0,0,0,0.1,3,675,174,1255,"c(-115.6638316, 44.3008333)",16.203125,"nldas_x74_y154",13765,-3.735351563,"43837647",18.5354166666667,18.1865234375
"860",172,179,69,24,107,7,18,20,2008-06-15,1.9,1,"LE07_L1TP_042029_20080615_20160918_01_T1",98,24161747,464995,44.29021,-115.65987,1620.1,464995,"hu12_70570",5,14,37,1,20,102,71.46551907,25,0,0,0.000656,8,0,0,0,0,44,0,0,0,0,0.1,3,675,174,1255,"c(-115.6638316, 44.3008333)",14.359375,"nldas_x74_y154",14045,-1.14453125,"43837647",12.9333333333333,12.8046875
"861",207,246,108,7,148,7,64,67,2009-07-20,2.7,0,"LE07_L1TP_042029_20090720_20160917_01_T1",96,24161747,464995,44.29021,-115.65987,1620.1,464995,"hu12_70570",5,14,37,1,20,102,71.46551907,25,0,0,0.000656,8,0,0,0,0,44,0,0,0,0,0.1,3,675,174,1255,"c(-115.6688332, 44.3113333)",20.8671875,"nldas_x74_y154",14445,-1.62109375,"43837647",18.8541666666667,19.328125
"862",144,209,116,127,156,5,74,40,2010-11-04,3.3,3,"LT05_L1TP_042029_20101104_20160831_01_T1",96,24161747,464995,44.29021,-115.65987,1620.1,464995,"hu12_70570",5,14,37,1,20,102,71.46551907,25,0,0,0.000656,8,0,0,0,0,44,0,0,0,0,0.1,3,675,174,1255,"c(-115.6688332, 44.3113333)",10.8828125,"nldas_x74_y154",14917,2.3515625,"43837647",10.0421875,9.0673828125
"863",380,351,197,105,240,7,55,41,2007-07-31,0.6,0,"LE07_L1TP_042029_20070731_20160921_01_T1",96,24161747,464995,44.29021,-115.65987,1620.1,464995,"hu12_70570",5,14,37,1,20,102,71.46551907,25,0,0,0.000656,8,0,0,0,0,44,0,0,0,0,0.1,3,675,174,1255,"c(-115.6688332, 44.3113333)",21.9140625,"nldas_x74_y154",13725,-2.046875,"43837647",21.4942708333333,21.8134765625
"864",380,351,197,105,240,7,55,41,2007-07-31,0.6,0,"LE07_L1TP_042029_20070731_20160921_01_T1",96,24161747,464995,44.29021,-115.65987,1620.1,464995,"hu12_70570",5,14,37,1,20,102,71.46551907,25,0,0,0.000656,8,0,0,0,0,44,0,0,0,0,0.1,3,675,174,1255,"c(-115.6688332, 44.3113333)",21.9140625,"nldas_x74_y154",13725,-2.046875,"43837647",21.4942708333333,21.8134765625
"865",218,298,246,11,224,5,173,97,2008-08-26,2.1,12,"LT05_L1TP_042029_20080826_20160905_01_T1",96,24161747,464995,44.29021,-115.65987,1620.1,464995,"hu12_70570",5,14,37,1,20,102,71.46551907,25,0,0,0.000656,8,0,0,0,0,44,0,0,0,0,0.1,3,675,174,1255,"c(-115.6688332, 44.3113333)",17.5390625,"nldas_x74_y154",14117,-1.06640625,"43837647",19.665625,18.712890625
"866",182,247,131,127,152,5,43,24,2011-08-19,4.5,0,"LT05_L1TP_042029_20110819_20160831_01_T1",96,24161747,464995,44.29021,-115.65987,1620.1,464995,"hu12_70570",5,14,37,1,20,102,71.46551907,25,0,0,0.000656,8,0,0,0,0,44,0,0,0,0,0.1,3,675,174,1255,"c(-115.6688332, 44.3113333)",19.78125,"nldas_x74_y154",15205,-2.208007813,"43837647",20.4192708333333,19.9453125
"867",233,363,158,127,192.9678424,5,80,69,2011-09-20,8.9,0,"LT05_L1TP_042029_20110920_20160830_01_T1",96,24161747,464995,44.29021,-115.65987,1620.1,464995,"hu12_70570",5,14,37,1,20,102,71.46551907,25,0,0,0.000656,8,0,0,0,0,44,0,0,0,0,0.1,3,675,174,1255,"c(-115.6688332, 44.3113333)",16.21875,"nldas_x74_y154",15237,-0.655273438,"43837647",17.59375,17.09765625
"868",479,513,449,127,472,7,386,350,2007-05-28,1,18,"LE07_L1TP_042029_20070528_20160921_01_T1",96,24161747,464995,44.29021,-115.65987,1620.1,464995,"hu12_70570",5,14,37,1,20,102,71.46551907,25,0,0,0.000656,8,0,0,0,0,44,0,0,0,0,0.1,3,675,174,1255,"c(-115.6688332, 44.3113333)",13.1171875,"nldas_x74_y154",13661,-1.64453125,"43837647",13.1234375,12.498046875
"869",479,513,449,127,472,7,386,350,2007-05-28,1,18,"LE07_L1TP_042029_20070528_20160921_01_T1",96,24161747,464995,44.29021,-115.65987,1620.1,464995,"hu12_70570",5,14,37,1,20,102,71.46551907,25,0,0,0.000656,8,0,0,0,0,44,0,0,0,0,0.1,3,675,174,1255,"c(-115.6688332, 44.3113333)",13.1171875,"nldas_x74_y154",13661,-1.64453125,"43837647",13.1234375,12.498046875
"870",469,524,446,127,440,5,289,235,2008-08-10,1.9,31,"LT05_L1TP_042029_20080810_20160905_01_T1",96,24161747,464995,44.29021,-115.65987,1620.1,464995,"hu12_70570",5,14,37,1,20,102,71.46551907,25,0,0,0.000656,8,0,0,0,0,44,0,0,0,0,0.1,3,675,174,1255,"c(-115.6688332, 44.3113333)",20.2890625,"nldas_x74_y154",14101,-0.057617188,"43837647",20.5380208333333,20.677734375
"871",174,208,73,138,97,7,19,22,2009-07-20,2.7,0,"LE07_L1TP_042029_20090720_20160917_01_T1",97,24161747,464995,44.29021,-115.65987,1620.1,464995,"hu12_70570",5,14,37,1,20,102,71.46551907,25,0,0,0.000656,8,0,0,0,0,44,0,0,0,0,0.1,3,675,174,1255,"c(-115.6593333, 44.3148333)",20.8671875,"nldas_x74_y154",14445,-1.62109375,"43837647",18.8541666666667,19.328125
"872",175,209,116,142,156,5,32,40,2010-11-04,4.4,3,"LT05_L1TP_042029_20101104_20160831_01_T1",97,24161747,464995,44.29021,-115.65987,1620.1,464995,"hu12_70570",5,14,37,1,20,102,71.46551907,25,0,0,0.000656,8,0,0,0,0,44,0,0,0,0,0.1,3,675,174,1255,"c(-115.6593333, 44.3148333)",10.8828125,"nldas_x74_y154",14917,2.3515625,"43837647",10.0421875,9.0673828125
"873",158,194,118,142,126,5,22,28,2007-09-25,4.9,3,"LT05_L1TP_042029_20070925_20160906_01_T1",97,24161747,464995,44.29021,-115.65987,1620.1,464995,"hu12_70570",5,14,37,1,20,102,71.46551907,25,0,0,0.000656,8,0,0,0,0,44,0,0,0,0,0.1,3,675,174,1255,"c(-115.6593333, 44.3148333)",15.171875,"nldas_x74_y154",13781,2.193359375,"43837647",16.2265625,15.6171875
